"No.","Time","Source","Destination","Protocol","Length","Info"
"1373","91.997089000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (no response found!)"
"1374","92.001901000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (no response found!)"
"1375","92.006078000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (no response found!)"
"1376","92.010744000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (no response found!)"
"1377","92.017743000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (no response found!)"
"1378","92.022447000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=48, hop limit=63 (reply in 1380)"
"1379","92.023091000","","","IEEE 802.15.4","5","Ack"
"1380","92.109186000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=48, hop limit=64 (request in 1378)"
"1381","92.109840000","","","IEEE 802.15.4","5","Ack"
"1382","92.821689000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1383","92.826013000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1384","92.830449000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1385","92.834941000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1386","92.839485000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1387","92.843953000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1388","92.848614000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1389","92.852953000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1390","92.857446000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1391","92.861841000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1392","92.866283000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1393","92.870807000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1394","92.875211000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1395","92.879624000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1396","92.884059000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1397","92.888600000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1398","92.893042000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (no response found!)"
"1399","92.897817000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=49, hop limit=63 (reply in 1401)"
"1400","92.898327000","","","IEEE 802.15.4","5","Ack"
"1401","92.984845000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=49, hop limit=64 (request in 1399)"
"1402","92.985631000","","","IEEE 802.15.4","5","Ack"
"1403","93.819127000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1404","93.824092000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1405","93.828966000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1406","93.833773000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1407","93.838746000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1408","93.843843000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1409","93.848811000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1410","93.853833000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1411","93.863499000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1412","93.878184000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1413","93.883057000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1414","93.887926000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1415","93.892932000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1416","93.897822000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1417","93.907718000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1418","93.912588000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1419","93.917430000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1420","93.922428000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1421","93.927187000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1422","93.932182000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1423","93.937051000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1424","93.942057000","fe80::212:7400:e32:f1d7","ff02::1a","ICMPv6","118","RPL Control (DODAG Information Object)"
"1425","93.992880000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1426","93.997495000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1427","94.001843000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1428","94.006514000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1429","94.010810000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1430","94.015257000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1431","94.019676000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (no response found!)"
"1432","94.024448000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=50, hop limit=63 (reply in 1434)"
"1433","94.025412000","","","IEEE 802.15.4","5","Ack"
"1434","94.112158000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=50, hop limit=64 (request in 1432)"
"1435","94.112854000","","","IEEE 802.15.4","5","Ack"
"1436","94.821672000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1437","94.826083000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1438","94.830628000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1439","94.835084000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1440","94.839746000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1441","94.843937000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1442","94.848430000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1443","94.852773000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1444","94.857297000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1445","94.861831000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1446","94.866306000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1447","94.870734000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1448","94.875165000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1449","94.879715000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1450","94.884157000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1451","94.888702000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1452","94.893157000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (no response found!)"
"1453","94.897679000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=51, hop limit=63 (reply in 1457)"
"1454","94.898104000","","","IEEE 802.15.4","5","Ack"
"1455","95.172524000","fe80::212:7400:e33:1389","fe80::212:7400:e32:f1d7","ICMPv6","123","RPL Control (DODAG Information Object)"
"1456","95.173184000","","","IEEE 802.15.4","5","Ack"
"1457","95.305740000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=51, hop limit=64 (request in 1453)"
"1458","95.306748000","","","IEEE 802.15.4","5","Ack"
"1459","95.969796000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1460","95.974353000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1461","95.978774000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1462","95.990314000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1463","95.994639000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1464","95.999364000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1465","96.003660000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1466","96.133367000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1467","96.137867000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1468","96.142391000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (no response found!)"
"1469","96.146979000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=52, hop limit=63 (reply in 1471)"
"1470","96.147708000","","","IEEE 802.15.4","5","Ack"
"1471","96.368269000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=52, hop limit=64 (request in 1469)"
"1472","96.368992000","","","IEEE 802.15.4","5","Ack"
"1473","96.822059000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1474","96.826794000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1475","96.830973000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1476","96.835598000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1477","97.039835000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1478","97.044006000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1479","97.048538000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1480","97.052858000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1481","97.057354000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1482","97.061734000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1483","97.070735000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1484","97.075362000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1485","97.079685000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1486","97.084143000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1487","97.088761000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1488","97.093258000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1489","97.097678000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1490","97.102131000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1491","97.106680000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1492","97.110941000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1493","97.115610000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1494","97.120009000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1495","97.124506000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1496","97.128896000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1497","97.367818000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1498","97.372247000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1499","97.376645000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1500","97.381112000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1501","97.385743000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1502","97.390065000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1503","97.394632000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (no response found!)"
"1504","97.399306000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=53, hop limit=63 (reply in 1506)"
"1505","97.399845000","","","IEEE 802.15.4","5","Ack"
"1506","97.486779000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=53, hop limit=64 (request in 1504)"
"1507","97.487464000","","","IEEE 802.15.4","5","Ack"
"1508","97.821535000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1509","97.826284000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1510","97.830611000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1511","97.834956000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1512","98.086452000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1513","98.090859000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1514","98.320932000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1515","98.325100000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1516","98.329664000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1517","98.334145000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1518","98.338647000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1519","98.343110000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1520","98.347628000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1521","98.352081000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1522","98.356525000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1523","98.361054000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1524","98.365491000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1525","98.374614000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1526","98.378925000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1527","98.383493000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1528","98.387863000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1529","98.392356000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (no response found!)"
"1530","98.396933000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=54, hop limit=63 (reply in 1532)"
"1531","98.397393000","","","IEEE 802.15.4","5","Ack"
"1532","98.657225000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=54, hop limit=64 (request in 1530)"
"1533","98.658054000","","","IEEE 802.15.4","5","Ack"
"1534","98.782534000","fe80::212:7400:e33:1389","fe80::212:7400:e32:f1d7","ICMPv6","97","RPL Control (Destination Advertisement Object)"
"1535","98.783187000","","","IEEE 802.15.4","5","Ack"
"1536","98.985351000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1537","98.989726000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1538","98.994180000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1539","98.998531000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1540","99.003136000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1541","99.007484000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1542","99.011982000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1543","99.016372000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (no response found!)"
"1544","99.021093000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=55, hop limit=63 (reply in 1546)"
"1545","99.021632000","","","IEEE 802.15.4","5","Ack"
"1546","99.108754000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=55, hop limit=64 (request in 1544)"
"1547","99.109516000","","","IEEE 802.15.4","5","Ack"
"1548","99.822222000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1549","99.826593000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1550","100.042334000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1551","100.258262000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1552","100.262685000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1553","100.267193000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (no response found!)"
"1554","100.271890000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=56, hop limit=63 (reply in 1556)"
"1555","100.272514000","","","IEEE 802.15.4","5","Ack"
"1556","100.359700000","aaaa::212:7400:e33:1389","aaaa::1","ICMPv6","102","Echo (ping) reply id=0x53c3, seq=56, hop limit=64 (request in 1554)"
"1557","100.360267000","","","IEEE 802.15.4","5","Ack"
"1558","100.821734000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1559","100.825933000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1560","100.830586000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1561","100.834907000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1562","100.839387000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1563","100.843761000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1564","100.848229000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1565","100.852793000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1566","100.857088000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1567","100.861694000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
"1568","100.866030000","aaaa::1","aaaa::212:7400:e33:1389","ICMPv6","102","Echo (ping) request id=0x53c3, seq=57, hop limit=63 (no response found!)"
